ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory
"Padded Harness - 3/4 inch, Grey Colour",GLENAND,840.0,546.0,https://www.bigbasket.com/media/uploads/p/l/40132000_2-glenand-padded-harness-34-inch-grey-colour.jpg,1,"Kitchen, Garden & Pets",Pet Collars & Leashes
Seductive Homme Blue Eau De Toilette,Guess,4000.0,2400.0,https://www.bigbasket.com/media/uploads/p/l/40139300_9-guess-seductive-hole-blue-eau-de-toilette.jpg,100,Beauty & Hygiene,Eau De Toilette
"Hyaluronic Acid Hydra Boost Nutrient Face Mist - Vitamins & Witch Hazel, Refreshes, Balances Skin pH, No Parabens & Mineral Oil",StBotanica,699.0,450.0,https://www.bigbasket.com/media/uploads/p/l/40181209_4-stbotanica-hyaluronic-acid-hydra-boost-nutrient-face-mist.jpg,120,Beauty & Hygiene,Face Care
Golden Milk Powder With Curcumin - Turmeric Mushroom Latte Mix Superfood,VAHDAM,599.0,389.35,https://www.bigbasket.com/media/uploads/p/l/40196333_3-vahdam-golden-milk-powder-with-curcumin-turmeric-mushroom-latte-mix-superfood.jpg,100,Beverages,Exotic & Flavoured Tea
"Classic Soup Strainer No.6 - Stainless Steel, Anti-Rust, Strong & Durable",Elephant ,275.0,109.0,https://www.bigbasket.com/media/uploads/p/l/40268331_3-elephant-classic-soup-strainer-no6-stainless-steel-anti-rust-strong-durable.jpg,1,"Kitchen, Garden & Pets","Strainer, Ladle, Spatula"
Spicy Fat Free Refried Beans,Old El Paso,425.0,318.75,https://www.bigbasket.com/media/uploads/p/l/40002330_2-old-el-paso-beans-refried.jpg,453,Gourmet & World Food,Beans & Pulses
Multi Grain Chocolate Cake Mix - Wheat & Maida Free,Slurrp Farm,299.0,209.3,https://www.bigbasket.com/media/uploads/p/l/40204119_2-slurrp-farm-multi-grain-chocolate-cake-mix-wheat-maida-free.jpg,200,Snacks & Branded Foods,Home Baking
Awadhi Kadhai Veg Masala,Keya,65.0,58.5,https://www.bigbasket.com/media/uploads/p/l/40185003_3-keya-awadhi-kadhai-veg-masala.jpg,100,"Foodgrains, Oil & Masala",Blended Masalas
Cat Chicken Jerky Strips,Kittos,125.0,93.75,https://www.bigbasket.com/media/uploads/p/l/40162515_1-kittos-cat-chicken-jerky-strips.jpg,35,"Kitchen, Garden & Pets",Pet Meals & Treats
"Nilgiris White Tea - Sei, Provides Glowing Skin & Boosts Immunity",Teamonk,950.0,475.0,https://www.bigbasket.com/media/uploads/p/l/40208573_1-teamonk-nilgiris-white-tea-sei.jpg,125,Gourmet & World Food,Gourmet Tea & Tea Bags
Kimaya White Tea - Provides Glowing Skin,Teamonk,750.0,450.0,https://www.bigbasket.com/media/uploads/p/l/40208575_1-teamonk-kimaya-white-tea.jpg,2,Gourmet & World Food,Gourmet Tea & Tea Bags
Amla Herbal Infusion,Teamonk,400.0,240.0,https://www.bigbasket.com/media/uploads/p/l/40208584_3-teamonk-amla-herbal-infusion.jpg,38,Gourmet & World Food,Gourmet Tea & Tea Bags
Moringa - Mint Herbal Infusion,Teamonk,400.0,240.0,https://www.bigbasket.com/media/uploads/p/l/40208585_3-teamonk-moringa-mint-herbal-infusion.jpg,38,Gourmet & World Food,Gourmet Tea & Tea Bags
Assam Masala Chai - Provides Energy,Teamonk,550.0,330.0,https://www.bigbasket.com/media/uploads/p/l/40208592_1-teamonk-assam-masala-chai.jpg,2,Gourmet & World Food,Gourmet Tea & Tea Bags
English Breakfast Tea - Provides Energy,Teamonk,600.0,360.0,https://www.bigbasket.com/media/uploads/p/l/40208596_1-teamonk-english-breakfast-tea.jpg,2,Gourmet & World Food,Gourmet Tea & Tea Bags
Darjeeling Green Tea - Helps To Detox,Teamonk,600.0,360.0,https://www.bigbasket.com/media/uploads/p/l/40208597_1-teamonk-darjeeling-green-tea.jpg,2,Gourmet & World Food,Gourmet Tea & Tea Bags
"Nilgiri Green Tea - Yakuso Tulsi, Helps To Manage Weight",Teamonk,750.0,450.0,https://www.bigbasket.com/media/uploads/p/l/40208603_1-teamonk-nilgiri-green-tea-yakuso-tulsi.jpg,2,Gourmet & World Food,Gourmet Tea & Tea Bags
"Acidity-X Fizz, Indigestion/Acidity Medicine & Gas Relief",Dr. Morepen,400.0,300.0,https://www.bigbasket.com/media/uploads/p/l/40207664_1-dr-morepen-acidity-x-fizz-indigestionacidity-medicine-gas-relief.jpg,50,Beauty & Hygiene,Everyday Medicine
Schezwan Rice - Ready In 10 Minutes,Daawat Cuppa Rice,80.0,80.0,https://www.bigbasket.com/media/uploads/p/l/40225268_1-daawat-cuppa-rice-schezwan-rice-ready-in-10-minutes.jpg,86,Snacks & Branded Foods,Heat & Eat Ready Meals
"Stainless Steel C17 Bowl - Premium, Durable, Dishwasher Safe, Size 5.5",Coconut,399.0,279.0,https://www.bigbasket.com/media/uploads/p/l/40246315_2-coconut-stainless-steel-c17-bowl-premium-durable-dishwasher-safe-size-55.jpg,218,"Kitchen, Garden & Pets",Bowls & Vessels
"Stainless Steel A11 Glass - Strong, Durable, Rustproof, BPA Free",Coconut,396.0,279.0,https://www.bigbasket.com/media/uploads/p/l/40246342_2-coconut-stainless-steel-a11-glass-strong-durable-rustproof-bpa-free.jpg,2,"Kitchen, Garden & Pets",Plates & Tumblers
"Stainless Steel Baby Kolga - Premium, Durable, Rustproof, Induction Friendly, No.3",Coconut,381.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40246304_2-coconut-stainless-steel-baby-kolga-premium-durable-rustproof-induction-friendly-no3.jpg,180,"Kitchen, Garden & Pets",Bowls & Vessels
"Stainless Steel A19 Water Glass - Premium, Strong, Durable, Dishwasher Safe",Coconut,348.0,229.0,https://www.bigbasket.com/media/uploads/p/l/40246108_2-coconut-stainless-steel-a19-water-glass-premium-strong-durable-dishwasher-safe.jpg,200,"Kitchen, Garden & Pets",Plates & Tumblers
"Stainless Steel A20 ST Water Glass - Premium, Strong, Durable, Dishwasher Safe",Coconut,348.0,229.0,https://www.bigbasket.com/media/uploads/p/l/40246292_2-coconut-stainless-steel-a20-st-water-glass-premium-strong-durable-dishwasher-safe.jpg,212,"Kitchen, Garden & Pets",Plates & Tumblers
"Stainless Steel A19 Glass - Strong, Durable, Rustproof, BPA Free",Coconut,348.0,229.0,https://www.bigbasket.com/media/uploads/p/l/40246343_2-coconut-stainless-steel-a19-glass-strong-durable-rustproof-bpa-free.jpg,2,"Kitchen, Garden & Pets",Plates & Tumblers
"Stainless Steel A4 Glass - Strong, Durable, Rustproof, BPA Free",Coconut,345.0,229.0,https://www.bigbasket.com/media/uploads/p/l/40246345_2-coconut-stainless-steel-a4-glass-strong-durable-rustproof-bpa-free.jpg,615,"Kitchen, Garden & Pets",Plates & Tumblers
"Stainless Steel A10 Water Glass - Premium, Strong, Durable, Dishwasher Safe",Coconut,342.0,229.0,https://www.bigbasket.com/media/uploads/p/l/40246107_2-coconut-stainless-steel-a10-water-glass-premium-strong-durable-dishwasher-safe.jpg,200,"Kitchen, Garden & Pets",Plates & Tumblers
"Stainless Steel A3 Glass - Strong, Durable, Rustproof, BPA Free",Coconut,330.0,229.0,https://www.bigbasket.com/media/uploads/p/l/40246344_2-coconut-stainless-steel-a3-glass-strong-durable-rustproof-bpa-free.jpg,635,"Kitchen, Garden & Pets",Plates & Tumblers
"Stainless Steel C22 Bowl - Premium, Durable, Dishwasher Safe, Size 5",Coconut,304.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40246322_2-coconut-stainless-steel-c22-bowl-premium-durable-dishwasher-safe-size-5.jpg,120,"Kitchen, Garden & Pets",Bowls & Vessels
"Stainless Steel Baby Kolga - Premium, Durable, Rustproof, Induction Friendly, No.2",Coconut,300.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40246303_2-coconut-stainless-steel-baby-kolga-premium-durable-rustproof-induction-friendly-no2.jpg,160,"Kitchen, Garden & Pets",Bowls & Vessels
"Stainless Steel C19 Bowl/Vati- Premium, Durable, Dishwasher Safe, Size 6",Coconut,294.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40246319_2-coconut-stainless-steel-c19-bowlvati-premium-durable-dishwasher-safe-size-6.jpg,210,"Kitchen, Garden & Pets",Bowls & Vessels
"Stainless Steel C5 Bowl - Premium, Durable, Dishwasher Safe, Size 5.5",Coconut,286.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40246325_2-coconut-stainless-steel-c5-bowl-premium-durable-dishwasher-safe-size-55.jpg,200,"Kitchen, Garden & Pets",Bowls & Vessels
"Stainless Steel A1 Water Glass - Premium, Strong, Durable, Dishwasher Safe",Coconut,267.0,179.0,https://www.bigbasket.com/media/uploads/p/l/40246106_2-coconut-stainless-steel-a1-water-glass-premium-strong-durable-dishwasher-safe.jpg,200,"Kitchen, Garden & Pets",Plates & Tumblers
London M Deodorant Spray,Playboy,319.0,315.81,https://www.bigbasket.com/media/uploads/p/l/40028487_4-playboy-london-man-deodorant-spray.jpg,150,Beauty & Hygiene,Men's Deodorants
Nail Enamel N Series,Gala Of London,80.0,56.0,https://www.bigbasket.com/media/uploads/p/l/40153587_1-gala-of-london-nail-enamel-n-series.jpg,7,Beauty & Hygiene,Nails
Bridal Nail Polish BR Series,Gala Of London,125.0,81.25,https://www.bigbasket.com/media/uploads/p/l/40153591_1-gala-of-london-bridal-nail-polish-br-series.jpg,7,Beauty & Hygiene,Nails
Hydrafresh Anti-Ox Grapeseed Hydrating Mask-In Eye Gel,Loreal Paris,499.0,324.35,https://www.bigbasket.com/media/uploads/p/l/40152421_2-loreal-paris-hydrafresh-anti-ox-grapeseed-hydrating-mask-in-eye-gel.jpg,15,Beauty & Hygiene,Eye Care
Tea tree Pure Essential Oil,INATUR ,600.0,347.0,https://www.bigbasket.com/media/uploads/p/l/40149941_3-inatur-tea-tree-pure-essential-oil.jpg,12,Beauty & Hygiene,Aromatherapy
Ylang Ylang Pure Essential Oil,INATUR ,450.0,243.0,https://www.bigbasket.com/media/uploads/p/l/40149942_4-inatur-ylang-ylang-pure-essential-oil.jpg,12,Beauty & Hygiene,Aromatherapy
Sesame Seed Oil,INATUR ,550.0,279.0,https://www.bigbasket.com/media/uploads/p/l/40149960_3-inatur-sesame-seed-oil.jpg,200,Beauty & Hygiene,Aromatherapy
Spice Green Tea,Teamonk,800.0,480.0,https://www.bigbasket.com/media/uploads/p/l/40222498_1-teamonk-spice-green-tea.jpg,200,Gourmet & World Food,Gourmet Tea & Tea Bags
Kumud Oolong Tea - Helps To Manage Weight,Teamonk,950.0,570.0,https://www.bigbasket.com/media/uploads/p/l/40222500_1-teamonk-kumud-oolong-tea.jpg,150,Gourmet & World Food,Gourmet Tea & Tea Bags
Copper Meenakari Print Bottle (Cream),Decan,999.0,649.0,https://www.bigbasket.com/media/uploads/p/l/40248298_1-decan-copper-meenakari-print-bottle-strong-durable-for-drinking-storing-water-cream.jpg,950,"Kitchen, Garden & Pets",Copper Utensils
Copper - HandmadeCopper Hammered Jug,Decan,1999.0,849.0,https://www.bigbasket.com/media/uploads/p/l/40248299_1-decan-copper-halered-jug-handmade-strong-durable-for-storing-water.jpg,1500,"Kitchen, Garden & Pets",Copper Utensils
"Copper Designer Lining Glass - Strong & Durable, For Drinking Water",Decan,499.0,169.0,https://www.bigbasket.com/media/uploads/p/l/40248303_1-decan-copper-designer-lining-glass-strong-durable-for-drinking-water.jpg,100,"Kitchen, Garden & Pets",Copper Utensils
"Copper Tongue Cleaner - Plain, Comfortable Grip, Non-Toxic, For Daily Use",Decan,199.0,79.0,https://www.bigbasket.com/media/uploads/p/l/40248307_2-decan-copper-tongue-cleaner-plain-comfortable-grip-non-toxic-for-daily-use.jpg,1,"Kitchen, Garden & Pets",Copper Utensils
"Handmade Decorative Pooja Thali Set - Gold, Brass, For Various Rituals",Klassic,1181.0,849.0,https://www.bigbasket.com/media/uploads/p/l/40244197_1-klassic-handmade-decorative-pooja-thali-set-gold-brass-for-various-rituals.jpg,8,Cleaning & Household,Pooja Thali & Bells
"KL-ComboYelOr10 - Artificial Marigold Fluffy Flower Garlands, Orange, Yellow, Standard Size, For Pooja Decoration/Door Hangings",Klassic,999.0,529.0,https://www.bigbasket.com/media/uploads/p/l/40244211_1-klassic-kl-comboyelor10-artificial-marigold-fluffy-flower-garlands-orange-yellow-standard-size-for-pooja-decorationdoor-hangings.jpg,10,Cleaning & Household,Decorations
"Latex Balloons - 12"", Multicolour Dots, More Shiny & Durable",Hankley,129.0,89.0,https://www.bigbasket.com/media/uploads/p/l/40244227_1-hankley-latex-balloons-12-multicolour-dots-more-shiny-durable.jpg,6,Cleaning & Household,"Caps, Balloons & Candles"
"Heart Foil Balloons - Rose Gold, 18"", For Decoration",Hankley,339.0,219.0,https://www.bigbasket.com/media/uploads/p/l/40244229_1-hankley-heart-foil-balloons-rose-gold-18-for-decoration.jpg,6,Cleaning & Household,"Caps, Balloons & Candles"
Saptrangee Mukhwas Mouth Freshener - Helps Boost Immunity & Digestion,Delight Nuts,99.0,69.3,https://www.bigbasket.com/media/uploads/p/l/40225678_1-delight-nuts-saptrangee-mukhwas-mouth-freshener-helps-boost-ilunity-digestion.jpg,150,"Foodgrains, Oil & Masala",Mukhwas
"Premium Assorted Candy - Provides Freshness, Tangy & Sweet In Taste",Delight Nuts,80.0,56.0,https://www.bigbasket.com/media/uploads/p/l/40225681_1-delight-nuts-premium-assorted-candy-provides-freshness-tangy-sweet-in-taste.jpg,130,Gourmet & World Food,"Marshmallow, Candy, Jelly"
"Premium Kacha Aam Candy - Provides Freshness, Tangy & Sweet Taste",Delight Nuts,80.0,56.0,https://www.bigbasket.com/media/uploads/p/l/40225683_1-delight-nuts-premium-kacha-aam-candy-provides-freshness-tangy-sweet-taste.jpg,130,Gourmet & World Food,"Marshmallow, Candy, Jelly"
"Premium Paan Candy - Provides Freshness, Strong & Sweet Taste, Highly Aromatic",Delight Nuts,80.0,56.0,https://www.bigbasket.com/media/uploads/p/l/40225684_1-delight-nuts-premium-paan-candy-provides-freshness-strong-sweet-taste-highly-aromatic.jpg,130,Gourmet & World Food,"Marshmallow, Candy, Jelly"
"Organic Tea - Infusion, Pure Tulsi",IndiSecrets,199.0,139.0,https://www.bigbasket.com/media/uploads/p/l/40228624_2-indisecrets-organic-tea-infusion-pure-tulsi.jpg,34,Beverages,Tea Bags
Organic Tulsi Ginger & Turmeric,IndiSecrets,199.0,139.0,https://www.bigbasket.com/media/uploads/p/l/40228627_2-indisecrets-organic-tulsi-ginger-turmeric.jpg,36,Beverages,Tea Bags
"Pollution Defence Daily Moisturizing Face Cream - Protects From Micro-pollutants & Restores Glow, Red Raspberry & 
Avocado",Naturali,145.0,123.25,https://www.bigbasket.com/media/uploads/p/l/40233178_1-naturali-pollution-defence-daily-moisturizing-face-cream-protects-from-micro-pollutants-restores-glow-red-raspberry-avocado.jpg,30,Beauty & Hygiene,Face Care
"Pollution Defence Daily Moisturizing Face Cream - Protects From Micro-pollutants & Restores Glow, Red Raspberry & Avocado",Naturali,265.0,172.25,https://www.bigbasket.com/media/uploads/p/l/40233179_1-naturali-pollution-defence-daily-moisturizing-face-cream-protects-from-micro-pollutants-restores-glow-red-raspberry-avocado.jpg,50,Beauty & Hygiene,Face Care
Coconut Driller,Ritu,100.0,69.0,https://www.bigbasket.com/media/uploads/p/l/40216436_1-ritu-coconut-driller.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
30W Bulb,Panasonic LED,875.0,499.0,https://www.bigbasket.com/media/uploads/p/l/40216227_1-panasonic-led-30w-bulb.jpg,1,"Kitchen, Garden & Pets",CFL & Led Bulbs
40W Bulb,Panasonic LED,1075.0,649.0,https://www.bigbasket.com/media/uploads/p/l/40216228_1-panasonic-led-40w-bulb.jpg,1,"Kitchen, Garden & Pets",CFL & Led Bulbs
20W Batten,Panasonic LED,560.0,249.0,https://www.bigbasket.com/media/uploads/p/l/40216234_1-panasonic-led-20w-batten.jpg,1,"Kitchen, Garden & Pets",CFL & Led Bulbs
Roasted & Salted - Pistachios,Delight Nuts,425.0,318.75,https://www.bigbasket.com/media/uploads/p/l/40037449_4-delight-nuts-roasted-salted-pistachios.jpg,200,Gourmet & World Food,Roasted Seeds & Nuts
Classic Plastic Dustbin / Garbage Bin - Black,Cello,636.0,429.0,https://www.bigbasket.com/media/uploads/p/l/40098849_6-cello-classic-plastic-dustbin-garbage-bin-black.jpg,6,Cleaning & Household,Dustbins
Classic Plastic Dustbin - Black,Cello,977.0,549.0,https://www.bigbasket.com/media/uploads/p/l/40098854_2-cello-classic-plastic-dustbin-black.jpg,12,Cleaning & Household,Dustbins
Classic Plastic Dustbin / Garbage Bin - Ivory,Cello,636.0,429.0,https://www.bigbasket.com/media/uploads/p/l/40098850_6-cello-classic-plastic-dustbin-garbage-bin-ivory.jpg,6,Cleaning & Household,Dustbins
Classic Plastic Dustbin / Garbage Bin - Brown,Cello,977.0,629.0,https://www.bigbasket.com/media/uploads/p/l/40098857_6-cello-classic-plastic-dustbin-garbage-bin-brown.jpg,12,Cleaning & Household,Dustbins
"Rubber Door Mat - CTKTC06488, Anti-Slip, For Outdoor, Entrance, 24x36 Inch, Grey, Large",Kuber Industries,1399.0,649.0,https://www.bigbasket.com/media/uploads/p/l/40242872_1-kuber-industries-rubber-door-mat-ctktc06488-anti-slip-for-outdoor-entrance-24x36-inch-grey-large.jpg,1,Cleaning & Household,Dust Cloth & Wipes
"Crunchy Muesli - Oat Clusters With Raisins, Gluten Free, Healthy Breakfast",Monsoon Harvest,185.0,138.75,https://www.bigbasket.com/media/uploads/p/l/40249996_1-monsoon-harvest-crunchy-muesli-fruit-nuts-seeds-gluten-free-healthy-breakfast.jpg,200,Snacks & Branded Foods,Muesli
"Nail Polish - Purple Diva-S18, Hot Silver-S26, Silverish Gold -S28,  Zero-chip, Heavily Pigmented",Juice,225.0,168.75,https://www.bigbasket.com/media/uploads/p/l/40258315_1-juice-nail-polish-purple-diva-s18-hot-silver-s26-silverish-gold-s28-zero-chip-heavily-pigmented.jpg,33,Beauty & Hygiene,Nails
"Nail Polish - Metallic Gold - S06, Aqua Marin-S11, Red Violet - S23,  Zero-chip, Heavily Pigmented",Juice,225.0,168.75,https://www.bigbasket.com/media/uploads/p/l/40258316_1-juice-nail-polish-metallic-gold-s06-aqua-marin-s11-red-violet-s23-zero-chip-heavily-pigmented.jpg,33,Beauty & Hygiene,Nails
"Nail Polish - Mahogany, Pearly Magenta, Pearly Forest, Sapphire Blue, Eminence, Zero-chip, Heavily Pigmented",Juice,450.0,337.5,https://www.bigbasket.com/media/uploads/p/l/40258323_1-juice-nail-polish-mahogany-pearly-magenta-pearly-forest-sapphire-blue-eminence-zero-chip-heavily-pigmented.jpg,55,Beauty & Hygiene,Nails
"Nail Polish - Dark Purple, Rich Black, Zaffre, Hampton Green, Merlot, Zero-chip, Heavily Pigmented",Juice,450.0,337.5,https://www.bigbasket.com/media/uploads/p/l/40258324_1-juice-nail-polish-dark-purple-rich-black-zaffre-hampton-green-merlot-zero-chip-heavily-pigmented.jpg,55,Beauty & Hygiene,Nails
"Beard Yogurt - Daily Nourish, Itch & Hair Fall Resist",Beardo,350.0,210.0,https://www.bigbasket.com/media/uploads/p/l/40225208_1-beardo-beard-yogurt-daily-nourish-itch-hair-fall-resist.jpg,50,Beauty & Hygiene,Hair Care & Styling
Everyday Foundation,Miss Claire,325.0,227.5,https://www.bigbasket.com/media/uploads/p/l/40228088_1-miss-claire-everyday-foundation.jpg,30,Beauty & Hygiene,Face
"Idli Maker - Stainless Steel, With Stand Lifter, Sturdy",Klassi Kichen,599.0,275.0,https://www.bigbasket.com/media/uploads/p/l/40265027_1-klassi-kichen-idli-maker-stainless-steel-with-stand-lifter-sturdy.jpg,4,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
"Silky Skin Rose & Geranium Facial Foam - For Dry & Dehydrated Skin, Sulphate Free & PH Balanced",INATUR ,400.0,162.0,https://www.bigbasket.com/media/uploads/p/l/40149677_2-inatur-silky-skin-rose-geranium-facial-foam.jpg,100,Beauty & Hygiene,Face Care
"Facial Foam - Charcoal, Mild Cleanser, Acne Prone & Oily Skin, Organic & Sulphate Free",INATUR ,400.0,162.0,https://www.bigbasket.com/media/uploads/p/l/40149684_1-inatur-charcoal-facial-foam.jpg,100,Beauty & Hygiene,Face Care
Alfalfa Calcium Citrate Malate Dietary Supplement Tablets - For Bones,Himalayan Organics,975.0,497.25,https://www.bigbasket.com/media/uploads/p/l/40227308_2-himalayan-organics-alfalfa-calcium-citrate-malate-dietary-supplement-tablets-for-bones.jpg,120,Beauty & Hygiene,Supplements & Proteins
"Aloe Vera Hair Mask - Nourishes, Moisturises, No Parabens",Himalayan Organics,1095.0,602.25,https://www.bigbasket.com/media/uploads/p/l/40227309_2-himalayan-organics-aloe-vera-hair-mask-nourishes-moisturises-no-parabens.jpg,200,Beauty & Hygiene,Ayurveda
"Bhringraj Hair Mask - Promotes Growth, Repairs Damage",Himalayan Organics,1295.0,699.3,https://www.bigbasket.com/media/uploads/p/l/40227317_2-himalayan-organics-bhringraj-hair-mask-promotes-growth-repairs-damage.jpg,200,Beauty & Hygiene,Ayurveda
Digestive Enzyme Tablets - Promotes Nutrient Absorption,Himalayan Organics,995.0,696.5,https://www.bigbasket.com/media/uploads/p/l/40227337_2-himalayan-organics-digestive-enzyme-tablets-promotes-nutrient-absorption.jpg,90,Beauty & Hygiene,Supplements & Proteins
Ginkgo Biloba 500 Mg Capsule - Supports Brain Functions,Himalayan Organics,999.0,599.4,https://www.bigbasket.com/media/uploads/p/l/40189664_3-himalayan-organics-ginkgo-biloba-for-healthy-brain-functions-500-mg-veg-capsules.jpg,90,Beauty & Hygiene,Supplements & Proteins
Korean Ginseng 500 mg Capsule - Provides Energy,Himalayan Organics,1299.0,597.54,https://www.bigbasket.com/media/uploads/p/l/40189665_4-himalayan-organics-himalayan-organics-korean-red-ginseng-1000-mg-veg-caspules.jpg,100,Beauty & Hygiene,Supplements & Proteins
