,ProductName,Brand,Price,DiscountPrice,Image_Url,Quantity,Category,SubCategory
3991,"Makeup Brush - Blue, BB1204",Beautiful Show,489.0,122.25,https://www.bigbasket.com/media/uploads/p/l/40172537_4-beautiful-show-makeup-brush-blue-bb1204.jpg,1,Beauty & Hygiene,Makeup Accessories
3992,"Makeup Brush - Blue, BB1205",Beautiful Show,379.0,128.86,https://www.bigbasket.com/media/uploads/p/l/40172538_5-beautiful-show-makeup-brush-blue-bb1205.jpg,1,Beauty & Hygiene,Makeup Accessories
3993,"Makeup Brush - Blue, BB1206",Beautiful Show,359.0,100.52,https://www.bigbasket.com/media/uploads/p/l/40172539_4-beautiful-show-makeup-brush-blue-bb1206.jpg,1,Beauty & Hygiene,Makeup Accessories
3994,"2-in-1 Makeup/Cosmetic Brush - Black, BB1210",Beautiful Show,349.0,129.13,https://www.bigbasket.com/media/uploads/p/l/40172543_4-beautiful-show-2-in-1-makeupcosmetic-brush-black-bb1210.jpg,1,Beauty & Hygiene,Makeup Accessories
3995,Shahi Garam Masala - With Exotic Spices,Aashirvaad,90.0,67.5,https://www.bigbasket.com/media/uploads/p/l/40200515_5-aashirvaad-shahi-garam-masala.jpg,100,"Foodgrains, Oil & Masala",Blended Masalas
3996,English Short Bread - Vanilla,Fresho Signature,149.0,109.0,https://www.bigbasket.com/media/uploads/p/l/40055536_5-fresho-signature-english-short-bread-vanilla.jpg,150,"Bakery, Cakes & Dairy",Premium Cookies
3997,Penguen Tea/Coffee Mug - Evergreen,Pasabahce,1308.0,949.0,https://www.bigbasket.com/media/uploads/p/l/40134153_2-pasabahce-penguen-teacoffee-mug-evergreen.jpg,295,"Kitchen, Garden & Pets",Glassware
3998,Pom-Pom AC Katori Set,Corelle,2790.0,1999.0,https://www.bigbasket.com/media/uploads/p/l/40139772_6-corelle-pom-pom-ac-katori-set.jpg,177,"Kitchen, Garden & Pets",Plates & Bowls
3999,Lapinue Square Medium Plate Set,Corelle,4140.0,2999.0,https://www.bigbasket.com/media/uploads/p/l/40139797_2-corelle-lapinue-square-medium-plate-set.jpg,22,"Kitchen, Garden & Pets",Plates & Bowls
4000,"Aluminium Cake Mould - Sweet, Heart, Assorted Colour",Rolex ,477.0,269.0,https://www.bigbasket.com/media/uploads/p/l/40061320_2-rolex-aluminium-cake-mould-sweet-heart-assorted-colour.jpg,1,"Kitchen, Garden & Pets",Bakeware Accessories
4001,"Mould Combo Modak, Kachori, Samosa, Cutlet, Karanji, Ladoo, Prasad Scoop, Cutter  VR5018",DS,586.0,379.0,https://www.bigbasket.com/media/uploads/p/l/40033060_1-ds-mould-combo-modak-kachori-samosa-cutlet-karanji-ladoo-prasad-scoop-cutter-vr5018.jpg,1,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters"
4002,Darjeeling Summer Second FlushBlack Tea,VAHDAM,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40142516_2-vahdam-organic-premium-darjeeling-black-tea-bags-single-estates-second-flush.jpg,30,Beverages,Leaf & Dust Tea
4003,Organic Sweet Himalayan Long Leaf Green Tea,VAHDAM,225.0,168.75,https://www.bigbasket.com/media/uploads/p/l/40142519_2-vahdam-organic-sweet-himalayan-green-tea-bags-with-ashwagandha.jpg,30,Beverages,Leaf & Dust Tea
4004,Organic Vanilla Spiced Long Leaf Chai,VAHDAM,200.0,150.0,https://www.bigbasket.com/media/uploads/p/l/40142523_2-vahdam-organic-vanilla-spiced-chai-tea-bags-unique-blend.jpg,30,Beverages,Leaf & Dust Tea
4005,Glow Assorted Loose Leaf Tea,VAHDAM,1995.0,1296.75,https://www.bigbasket.com/media/uploads/p/l/40142528_1-vahdam-glow-assorted-loose-leaf-tea.jpg,20,Beverages,Leaf & Dust Tea
4006,"Silicone Cake Mould - Round, 6.0''",SPINE,625.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40234245_1-spine-silicone-cake-mould-round-60.jpg,1,"Kitchen, Garden & Pets","Bakeware Moulds, Cutters"
4007,L Arginine HCL 1000mg Supplement Tablet - Supports Immunity & Muscle Growth,Boldfit,699.0,377.46,https://www.bigbasket.com/media/uploads/p/l/40232871_1-boldfit-l-arginine-hcl-1000mg-supplement-tablet-supports-ilunity-muscle-growth.jpg,60,Beauty & Hygiene,Supplements & Proteins
4008,"Excel Solid Spoon - 11304, Stainless Steel, Easy To Use",Pigeon Steel,195.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40249662_3-pigeon-excel-solid-spoon-11304-stainless-steel-easy-to-use.jpg,1,"Kitchen, Garden & Pets","Strainer, Ladle, Spatula"
4009,"Jolly Cheese Grater - 11606, Stainless Steel, Sturdy & Long-lasting",Pigeon Steel,160.0,109.0,https://www.bigbasket.com/media/uploads/p/l/40249689_2-pigeon-jolly-cheese-grater-11606-stainless-steel-sturdy-long-lasting.jpg,1,"Kitchen, Garden & Pets",Choppers & Graters
4010,Desert Stash Hand-Painted Chapati Box In Mango Wood - Elegant Design,ExclusiveLane,2315.0,1157.5,https://www.bigbasket.com/media/uploads/p/l/40239174_1-exclusivelane-desert-stash-hand-painted-chapati-box-in-mango-wood-elegant-design.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4011,Whispers Of Warli Handcrafted Ceramic Salt & Pepper Shakers - Elegant Design,ExclusiveLane,625.0,312.5,https://www.bigbasket.com/media/uploads/p/l/40239176_1-exclusivelane-whispers-of-warli-handcrafted-ceramic-salt-pepper-shakers-elegant-design.jpg,100,"Kitchen, Garden & Pets",Glassware
4012,Ceramic Gas Stove Brewing Aroma Diffuser - Helps To Feel Relaxed,ExclusiveLane,1499.0,749.5,https://www.bigbasket.com/media/uploads/p/l/40239177_1-exclusivelane-ceramic-gas-stove-brewing-aroma-diffuser-helps-to-feel-relaxed.jpg,90,"Kitchen, Garden & Pets",Glassware
4013,"Elegant Hand-Painted Ceramic Bathroom Accessory - Modern Design, Off White Colour",ExclusiveLane,1835.0,917.5,https://www.bigbasket.com/media/uploads/p/l/40239179_1-exclusivelane-elegant-hand-painted-ceramic-bathroom-accessory-modern-design-off-white-colour.jpg,3,Cleaning & Household,Soap Cases & Dispensers
4014,"Elegant Hand-Painted Ceramic Bathroom Accessory - Modern Design, Brown & Off White Colour",ExclusiveLane,1835.0,917.5,https://www.bigbasket.com/media/uploads/p/l/40239180_1-exclusivelane-elegant-hand-painted-ceramic-bathroom-accessory-modern-design-brown-off-white-colour.jpg,3,Cleaning & Household,Soap Cases & Dispensers
4015,Hand-Painted Ceramic Bathroom Accessory - Elegant Design,ExclusiveLane,1635.0,817.5,https://www.bigbasket.com/media/uploads/p/l/40239181_1-exclusivelane-hand-painted-ceramic-bathroom-accessory-elegant-design.jpg,3,Cleaning & Household,Soap Cases & Dispensers
4016,Sea Green Sky Hand-Painted Ceramic Bathroom Accessory - Elegant Design,ExclusiveLane,1499.0,749.5,https://www.bigbasket.com/media/uploads/p/l/40239182_1-exclusivelane-sea-green-sky-hand-painted-ceramic-bathroom-accessory-elegant-design.jpg,3,Cleaning & Household,Soap Cases & Dispensers
4017,Imprinted Leaves Hand-Painted Ceramic Bathroom Accessory - Elegant Design,ExclusiveLane,1499.0,749.5,https://www.bigbasket.com/media/uploads/p/l/40239186_1-exclusivelane-imprinted-leaves-hand-painted-ceramic-bathroom-accessory-elegant-design.jpg,3,Cleaning & Household,Soap Cases & Dispensers
4018,"Ceramic Serving Bowls - Two Mediterranean Bowls, Hand-painted",ExclusiveLane,999.0,499.5,https://www.bigbasket.com/media/uploads/p/l/40239039_1-exclusivelane-ceramic-serving-bowls-two-mediterranean-bowls-hand-painted.jpg,520,"Kitchen, Garden & Pets",Glassware
4019,"Ceramic Serving Bowls - The Serving Hut Goblets, Hand-Painted",ExclusiveLane,1060.0,530.0,https://www.bigbasket.com/media/uploads/p/l/40239041_1-exclusivelane-ceramic-serving-bowls-the-serving-hut-goblets-hand-painted.jpg,170,"Kitchen, Garden & Pets",Plates & Bowls
4020,"Ceramic Chutney & Pickle Bowls - Blushing Lava, Hand Glazed Studio Pottery",ExclusiveLane,940.0,470.0,https://www.bigbasket.com/media/uploads/p/l/40239046_1-exclusivelane-ceramic-chutney-pickle-bowls-blushing-lava-hand-glazed-studio-pottery.jpg,80,"Kitchen, Garden & Pets",Plates & Bowls
4021,"Ceramic Dinner Set - Plates With Katoris, Moroccan Dining, Hand-painted",ExclusiveLane,2749.0,1374.5,https://www.bigbasket.com/media/uploads/p/l/40239049_1-exclusivelane-ceramic-dinner-set-plates-with-katoris-moroccan-dining-hand-painted.jpg,8,"Kitchen, Garden & Pets",Plates & Bowls
4022,"Spice Box - With Floral Burnt Design, In Sheeham Wood",ExclusiveLane,3935.0,1967.5,https://www.bigbasket.com/media/uploads/p/l/40239061_1-exclusivelane-spice-box-with-floral-burnt-design-in-sheeham-wood.jpg,180,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4023,"Spice Box - With Spoon, In Sheesham Wood, Twelve Blends",ExclusiveLane,1849.0,924.5,https://www.bigbasket.com/media/uploads/p/l/40239062_1-exclusivelane-spice-box-with-spoon-in-sheesham-wood-twelve-blends.jpg,45,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4024,"Spice Box - With Spoon, In Sheesham Wood, Hand Engraved, Rectangular",ExclusiveLane,1910.0,955.0,https://www.bigbasket.com/media/uploads/p/l/40239064_1-exclusivelane-spice-box-with-spoon-in-sheesham-wood-hand-engraved-rectangular.jpg,90,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
4025,"Hand-Painted Nested Trays - In Sheesham Wood, Paints & Planks Madhubani",ExclusiveLane,2870.0,1435.0,https://www.bigbasket.com/media/uploads/p/l/40239070_1-exclusivelane-hand-painted-nested-trays-in-sheesham-wood-paints-planks-madhubani.jpg,2,"Kitchen, Garden & Pets",Plates & Bowls
4026,"Ceramic Plates - Moroccan Design, Handpainted, 10 Inch",ExclusiveLane,1065.0,532.5,https://www.bigbasket.com/media/uploads/p/l/40239097_1-exclusivelane-ceramic-plates-moroccan-design-handpainted-10-inch.jpg,2,"Kitchen, Garden & Pets",Plates & Bowls
4027,"Ceramic Dinner Plates - The Hut Couple, Hand-Painted, 10 Inch",ExclusiveLane,1460.0,730.0,https://www.bigbasket.com/media/uploads/p/l/40239099_1-exclusivelane-ceramic-dinner-plates-the-hut-couple-hand-painted-10-inch.jpg,2,"Kitchen, Garden & Pets",Plates & Bowls
4028,"Ceramic Dinner Plates - The Hut Family, Hand-Painted, 10 Inch",ExclusiveLane,4380.0,2190.0,https://www.bigbasket.com/media/uploads/p/l/40239100_1-exclusivelane-ceramic-dinner-plates-the-hut-family-hand-painted-10-inch.jpg,6,"Kitchen, Garden & Pets",Plates & Bowls
4029,"Ceramic Dinner Plates - Moroccan Platter Pair, Hand Painted, 10 Inch",ExclusiveLane,1265.0,632.5,https://www.bigbasket.com/media/uploads/p/l/40239101_1-exclusivelane-ceramic-dinner-plates-moroccan-platter-pair-hand-painted-10-inch.jpg,2,"Kitchen, Garden & Pets",Plates & Bowls
4030,"Bounce Hair Recovery Complex, Biotin & Selenium - Raspberry Flavour",Chicnutrix,2070.0,2070.0,https://www.bigbasket.com/media/uploads/p/l/40203662_1-chicnutrix-bounce-hair-recovery-complex-biotin-selenium-raspberry-flavour.jpg,60,Beauty & Hygiene,Supplements & Proteins
4031,"Vitamin C Face Wash - Hyaluronic Acid, Skin Brightening & Repair, Free from Harmful Chemicals & Paraben",INATUR ,650.0,225.0,https://www.bigbasket.com/media/uploads/p/l/40190700_3-inatur-vitamin-c-face-wash.jpg,100,Beauty & Hygiene,Face Care
4032,"De-tan Whitening, Depigmentation & Tan Removal Cream - Instant Brightness",Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246783_1-jeva-de-tan-whitening-depigmentation-tan-removal-cream-instant-brightness.jpg,380,Beauty & Hygiene,Face Care
4033,"Foot Spa Elbow, Knee & Foot Cream - Dead Skin Cells, Hydrates The Skin",Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246786_1-jeva-foot-spa-elbow-knee-foot-cream-dead-skin-cells-hydrates-the-skin.jpg,380,Beauty & Hygiene,Body Care
4034,"Charcoal Deep Cleasing Face Pack - Rich In Antioxidants, For Bright Skin",Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246787_1-jeva-charcoal-deep-cleasing-face-pack-rich-in-antioxidants-for-bright-skin.jpg,380,Beauty & Hygiene,Face Care
4035,"Sandal Ubtan Face Pack - With Haldi Chandan, Exfoliates The Skin, Removes Suntan",Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246791_1-jeva-sandal-ubtan-face-pack-with-haldi-chandan-exfoliates-the-skin-removes-suntan.jpg,380,Beauty & Hygiene,Face Care
4036,"Cleasing Milk - Cucumber Aloe Vera, Removes Dirt, Refreshes Skin",Jeva,175.0,121.99,https://www.bigbasket.com/media/uploads/p/l/40246792_1-jeva-cleasing-milk-cucumber-aloe-vera-removes-dirt-refreshes-skin.jpg,210,Beauty & Hygiene,Face Care
4037,"Hand Cream - Milk & Saffron With Shea Butter, Improves Skin Texture",Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246793_1-jeva-hand-cream-milk-saffron-with-shea-butter-improves-skin-texture.jpg,380,Beauty & Hygiene,Body Care
4038,"Rose & Aloe Vera Facial Massage Gel - For A Glowing Skin, Improves Complexion",Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246794_1-jeva-rose-aloe-vera-facial-massage-gel-for-a-glowing-skin-improves-complexion.jpg,380,Beauty & Hygiene,Face Care
4039,"Skin Toner - Cucumber Water, Clarifying & Balancing",Jeva,175.0,121.99,https://www.bigbasket.com/media/uploads/p/l/40246795_1-jeva-skin-toner-cucumber-water-clarifying-balancing.jpg,210,Beauty & Hygiene,Face Care
4040,"Papaya Gel - Acne Control, Reduce Wrinkles, Clears Pigmentation",Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246796_1-jeva-papaya-gel-acne-control-reduce-wrinkles-clears-pigmentation.jpg,380,Beauty & Hygiene,Face Care
4041,Papaya Tan Removal Scrub - For Skin Whitening,Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246797_1-jeva-papaya-tan-removal-scrub-for-skin-whitening.jpg,380,Beauty & Hygiene,Face Care
4042,Papaya Nourishing & Smoothing Cream - Treats Dry & Flaky Skin,Jeva,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40246798_1-jeva-papaya-nourishing-smoothing-cream-treats-dry-flaky-skin.jpg,380,Beauty & Hygiene,Face Care
4043,Black Pepper Kali Mirch - 100% Natural,Natureland Organics,190.0,142.5,https://www.bigbasket.com/media/uploads/p/l/40261311_1-natureland-organics-black-pepper-kali-mirch-100-natural.jpg,100,"Foodgrains, Oil & Masala",Organic Masalas & Spices
4044,Chana Besan - Best For Indian Snacks & Dishes,Natureland Organics,95.0,71.25,https://www.bigbasket.com/media/uploads/p/l/40261313_1-natureland-organics-chana-besan-best-for-indian-snacks-dishes.jpg,500,"Foodgrains, Oil & Masala",Organic Flours
4045,Chana Dal - Helps Lower Cholesterol,Natureland Organics,165.0,123.75,https://www.bigbasket.com/media/uploads/p/l/40261314_1-natureland-organics-chana-dal-helps-lower-cholesterol.jpg,1,"Foodgrains, Oil & Masala",Organic Dals & Pulses
4046,Organic Raw Virgin Coconut Oil - Healthiest Oil In The World,Natureland Organics,340.0,255.0,https://www.bigbasket.com/media/uploads/p/l/40261315_1-natureland-organics-organic-raw-virgin-coconut-oil-healthiest-oil-in-the-world.jpg,400,"Foodgrains, Oil & Masala","Organic Edible Oil, Ghee"
4047,"Himalayan Pink Rock Salt - For Daily Use, No Chemicals",Natureland Organics,98.0,73.5,https://www.bigbasket.com/media/uploads/p/l/40261317_1-natureland-organics-himalayan-pink-rock-salt-for-daily-use-no-chemicals.jpg,1,"Foodgrains, Oil & Masala",Organic Masalas & Spices
4048,"Kabuli Chana - Rich In Fibre, Reduces Cholesterol",Natureland Organics,113.0,84.75,https://www.bigbasket.com/media/uploads/p/l/40261319_1-natureland-organics-kabuli-chana-rich-in-fibre-reduces-cholesterol.jpg,500,"Foodgrains, Oil & Masala",Organic Dals & Pulses
4049,Moong Whole - High Nutritional Value & Rich In Protein,Natureland Organics,240.0,180.0,https://www.bigbasket.com/media/uploads/p/l/40261320_1-natureland-organics-moong-whole-high-nutritional-value-rich-in-protein.jpg,1,"Foodgrains, Oil & Masala",Organic Dals & Pulses
4050,"Mustard Seeds - Black, Rich In Omega 3",Natureland Organics,45.0,33.75,https://www.bigbasket.com/media/uploads/p/l/40261321_1-natureland-organics-mustard-seeds-black-rich-in-omega-3.jpg,150,"Foodgrains, Oil & Masala",Organic Masalas & Spices
4051,"Mustard Oil - Cold Pressed, Pure Kachi Ghani, 100% Natural",Natureland Organics,1600.0,1200.0,https://www.bigbasket.com/media/uploads/p/l/40261322_1-natureland-organics-mustard-oil-cold-pressed-pure-kachi-ghani-100-natural.jpg,5,"Foodgrains, Oil & Masala","Organic Edible Oil, Ghee"
4052,Wheat Dalia - Low In Fat & Calories,Natureland Organics,54.0,40.5,https://www.bigbasket.com/media/uploads/p/l/40261327_1-natureland-organics-wheat-dalia-low-in-fat-calories.jpg,500,"Foodgrains, Oil & Masala",Organic Flours
4053,"Eazo Wiper - With Comfortable Grip, Ergonomic Handle, Durable",Chakaa Chak,70.0,49.0,https://www.bigbasket.com/media/uploads/p/l/40264377_1-chakaa-chak-eazo-wiper-with-comfortable-grip-ergonomic-handle-durable.jpg,53,Cleaning & Household,"Mops, Wipers"
4054,"Nail Scissor - Stainless Steel, Durable, DP100114",Titania,599.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40247351_1-titania-nail-scissors-stainless-steel-9-cm-set-of-1-pc.jpg,1,Beauty & Hygiene,Nails
4055,"Hair Comb - Durable, Smooth, Medium, Black & Pink, DP100139",Titania,659.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40247353_1-titania-brush-comb-225-cm-black-pink-set-of-1-pc.jpg,1,Beauty & Hygiene,Tools & Accessories
4056,"Cuticle Knife - Stainless Steel, Durable, Small, White, DP100110",Titania,229.0,149.0,https://www.bigbasket.com/media/uploads/p/l/40247358_1-titania-cuticle-knife-stainless-steel-95-cm-white-set-of-1-pc.jpg,1,Beauty & Hygiene,Nails
4057,"Hair Scissors With Plastic Handle - Ice Tempered, Stainless Steel, Medium, DP100116",Titania,499.0,349.0,https://www.bigbasket.com/media/uploads/p/l/40247360_1-titania-hair-scissors-with-plastic-handle-ice-tempered-stainless-steel-15-cm-set-of-1-pc.jpg,1,Beauty & Hygiene,Nails
4058,"Nail Clipper - Chromium-Plated, Rustproof, Small, DP100118",Titania,469.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40247361_1-titania-softtouch-nail-clipper-chromium-plated-6-cm-small-set-of-1-pc.jpg,1,Beauty & Hygiene,Nails
4059,"Styling Hair Brush With Clip - With Soft Bristles, Small, Black-Lilac, DP100130",Titania,879.0,499.0,https://www.bigbasket.com/media/uploads/p/l/40247369_1-titania-styling-hair-brush-with-clip-24-cm-black-lilac-set-of-1-pc.jpg,1,Beauty & Hygiene,Tools & Accessories
4060,"Children's Mini Hair Brush - With Soft Bristles, Assorted Colour, DP100132",Titania,569.0,379.0,https://www.bigbasket.com/media/uploads/p/l/40247371_1-titania-childens-hair-brush-mini-17-cm-assorted-colours-set-of-1-pc.jpg,1,Beauty & Hygiene,Tools & Accessories
4061,"Handbag Hair Set - Comb, Brush & Mirror, Lilac Glitter Look, Pink, DP100134",Titania,649.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40247373_1-titania-glitter-look-handbag-hair-set-pink-and-lilac-set-of-3-pcs.jpg,3,Baby Care,"Combs, Brushes, Clippers"
4062,"Hair Brush - With Silver Ring, Medium, Black, DP100136",Titania,649.0,449.0,https://www.bigbasket.com/media/uploads/p/l/40247375_1-titania-pneumatic-hair-brush-9-rows-23-cm-black-with-silver-ring-set-of-1-pc.jpg,1,Beauty & Hygiene,Tools & Accessories
4063,"Styling Hair Brush - With Silver Ring, Durable, Black, DP100137",Titania,609.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40247376_1-titania-styling-hair-brush-9-rows-235-cm-black-with-silver-ring-set-of-1-pc.jpg,1,Beauty & Hygiene,Tools & Accessories
4064,"Shaving Brush - With Natural Bristles, Durable, Small, Black, DP100145",Titania,649.0,449.0,https://www.bigbasket.com/media/uploads/p/l/40247381_1-titania-shaving-brush-with-genuine-bristles-9-cm-black-handle-set-of-1-pc.jpg,1,Beauty & Hygiene,Shaving Care
4065,"Hair Detangling Brush - High Gloss Finish, Durable, Medium, Silver, DP100169",Titania,1089.0,749.0,https://www.bigbasket.com/media/uploads/p/l/40247389_1-titania-detangling-brush-with-handle-185-cm-silver-high-gloss-finishblack-set-of-1-pc.jpg,1,Beauty & Hygiene,Tools & Accessories
4066,Party Glow Facial Kit - 5 Session,VLCC,650.0,455.0,https://www.bigbasket.com/media/uploads/p/l/40137889_2-vlcc-party-glow-facial-kit-5-session.jpg,1,Beauty & Hygiene,Face Care
4067,Belgian Chocolate Cake Mix,The Baker's Dozen,350.0,210.0,https://www.bigbasket.com/media/uploads/p/l/40203029_2-the-bakers-dozen-belgian-chocolate-cake-mix.jpg,400,"Bakery, Cakes & Dairy",Tea Cakes & Slice Cakes
4068,"Steel Strainer For Deep Frying - Mesh, 16 cm",Elephant ,439.0,259.0,https://www.bigbasket.com/media/uploads/p/l/40220025_1-elephant-steel-strainer-for-deep-frying-mesh-16-cm.jpg,1,"Kitchen, Garden & Pets",Kitchen Tools & Other Accessories
